SSN,Name,BirthDate,EmployedDate,Salary
137255,Alya,1980-02-10,2002-08-07,59347
195168,Nashit,1991-03-05,2019-02-16,35366
157276,Hadi,1980-06-23,2022-04-03,62763
147499,Syafiq,1999-04-07,2001-01-06,57600
185248,Fikri,1992-08-01,2011-03-17,54083
106335,Nurul,1999-02-02,2003-05-23,35939
101323,Ashraf,1989-05-28,2003-03-15,40433
185051,Rahman,1996-04-20,2015-05-18,35081
173331,Aina,1990-02-20,2000-04-14,30194
150633,Hamid,2000-02-07,2006-05-20,32254
194289,Aqil,1998-11-03,2020-12-21,54396
104548,Aina,1998-08-16,2022-01-23,30439
140375,Akmal,1994-12-20,2017-09-04,55484
111184,Haikal,1998-11-09,2017-12-06,41988
127006,Nureen,1997-09-24,2016-06-21,35220
155609,Nor,1989-02-04,2018-07-01,51087
175316,Aiman,1995-09-01,2000-01-04,55007
161852,Ashraf,1990-12-24,2014-04-14,36000
199247,Razak,1982-08-12,2001-03-12,61650
186149,Christopher,1986-04-24,2005-06-23,46899
186030,Haziq,1995-01-16,2001-05-02,39386
154767,Hafiz,1995-03-24,2015-06-28,55558
144817,Lina,1981-06-26,2001-06-23,46434
198730,Sofia,1983-02-27,2015-02-14,62404
117111,Nurin,1982-04-19,2015-12-07,32119
160995,Hayati,1995-12-15,2011-02-21,31992
137263,Farah,1992-09-24,2012-09-08,48043
158074,Haziq,1982-09-17,2021-05-27,50786
180037,Rizal,1988-12-15,2018-06-19,43342
157362,Izzati,1980-05-27,2008-06-25,53831
197753,Daniel,1990-10-07,2013-09-13,38146
145687,Luqman,1982-02-23,2005-06-16,59546
101390,Adnan,1992-05-18,2014-12-15,62021
102223,Fikri,1998-01-05,2019-12-10,51874
145363,Marissa,1980-08-15,2016-10-01,59537
163031,Alyssa,1986-05-18,2012-01-17,59821
193563,Adnan,1984-11-26,2002-05-04,58733
157056,Anis,1981-11-18,2008-05-01,38293
146327,Aminuddin,1980-11-14,2013-02-16,60628
132918,Hayati,1999-09-17,2005-11-17,33101
117068,Aisy,1993-05-09,2018-08-26,53800
197658,Abidin,1986-09-25,2010-11-07,40025
186590,Afiq,1989-01-19,2020-09-07,47326
148610,Firdaus,1989-09-15,2016-12-07,34719
129932,Zainal,1991-05-04,2021-10-27,35311
121895,Haziq,1995-01-22,2012-02-23,52467
142568,Sophia,1986-10-14,2015-01-15,54870
102685,Nashit,1983-05-07,2009-12-16,37737
108045,Fatimah,1981-07-04,2006-06-01,47251
160939,Alya,1991-10-12,2005-02-07,40961
174330,Aina,2000-03-06,2010-02-07,62753
142674,John,1981-09-24,2000-06-05,36481
106663,Nazri,1990-10-25,2013-07-15,48650
188032,Arifin,1984-02-11,2010-11-20,41919
115414,Wafi,1998-08-01,2000-03-18,43920
190087,Aminuddin,1999-06-23,2020-07-15,36986
132949,Nur,1985-12-14,2022-06-10,43218
184057,Luqman,1981-04-26,2003-03-19,41006
161400,Ismail,1997-06-11,2009-10-05,60777
175761,Luqman,1990-09-01,2018-11-19,52307
157254,Zulkifli,2000-04-25,2009-03-06,44368
104422,Izzati,1989-06-09,2006-03-06,43186
169675,Eryna,1991-12-28,2011-04-19,44873
173957,Ilham,1989-01-21,2006-03-05,40413
173591,Soraya,1986-07-25,2002-10-04,61876
183645,Nadia,1987-03-21,2011-12-25,41867
100751,Ashraf,1990-03-10,2015-08-12,42938
185801,Arissa,1999-08-20,2015-11-28,58475
142038,Hasif,1990-12-19,2018-12-07,61420
191410,Sophia,2000-03-23,2009-11-03,45797
129715,Izzati,1995-10-18,2016-05-08,50627
120882,Ili,1980-04-06,2022-10-26,42221
137910,Ismail,1996-04-16,2003-01-27,54191
156240,Ismadi,1999-06-23,2002-11-27,40269
113485,Nadira,1983-07-01,2021-06-02,61242
147289,Eryna,1987-09-05,2004-09-02,41089
135106,Amin,1984-11-14,2014-02-02,34755
167854,Luqman,1992-11-19,2010-08-13,33881
117489,Syafiq,2000-06-03,2003-01-25,32136
160967,John,1985-04-16,2000-02-25,59544
138674,Elina,1988-11-24,2016-07-17,49948
175930,Nor,1990-01-09,2021-06-21,59684
193758,Azfar,1983-09-06,2017-06-28,59199
188348,Luqman,1988-06-15,2003-11-19,35035
108647,Lutfi,1990-05-18,2019-12-10,32164
153577,Aqilah,1999-04-28,2009-05-27,60366
118061,Razak,1994-09-08,2019-03-28,62381
121130,Syukri,1999-02-04,2010-02-10,42789
184084,Rahman,1986-06-16,2017-04-14,56273
135431,Firdaus,1999-05-07,2011-02-14,39786
123780,Aina,1996-02-13,2008-10-02,51189
148772,Nurul,1983-02-21,2007-03-07,35019
169380,Aqilah,1985-12-07,2020-08-03,34523
118125,Amira,1999-04-16,2011-10-05,46615
166702,Nurul,1983-04-18,2006-10-28,61731
119265,Nazri,1999-08-15,2001-08-20,32147
149962,Aisyah,1991-02-18,2009-11-17,43928
150687,Zara,1981-10-02,2009-06-23,47983
157350,Zulkifli,1993-01-04,2014-06-26,58777
120973,Soraya,1996-09-07,2000-09-11,35585
106908,Aziz,1997-04-22,2014-02-03,55364
118818,Aina,1986-06-26,2012-07-18,35777
167679,Nurul,1996-06-17,2012-03-13,52320
173597,Naim,1982-10-25,2019-02-10,36267
147158,Elina,1988-12-27,2018-05-26,58226
109356,Aisha,1991-11-14,2022-12-18,58201
173990,Lina,1980-06-26,2016-10-01,48768
129956,Abidin,1981-11-18,2004-04-04,50427
142752,Ammar,1988-05-04,2011-10-25,38347
158246,Nadira,1999-07-07,2008-10-25,34251
196132,Sofia,1980-11-24,2000-09-04,39179
187059,Jane,1997-01-13,2005-05-05,45895
158603,Liyana,1992-04-12,2011-05-07,56381
116651,Nor,1986-10-26,2006-06-04,52369
129687,Alyssa,1981-12-07,2004-08-08,55815
101679,Aqil,1985-04-23,2015-04-28,61733
188455,Firdaus,1993-12-07,2012-12-20,56807
147930,Nurin,1999-07-26,2006-05-18,52873
145946,Fatin,1995-12-15,2014-05-17,51741
100893,Rahim,1985-03-08,2015-09-17,49557
105482,Danial,1999-06-10,2019-11-25,36309
171683,Soraya,1982-03-23,2022-07-05,31031
156662,Nazri,1986-04-03,2013-11-28,38282
142425,Ammar,1987-12-20,2022-07-15,49843
152231,Zainal,1988-07-02,2013-05-18,34656
124429,Kamil,1989-07-24,2018-10-28,59007
175729,Arissa,1994-11-12,2015-09-05,38454
182087,Akmal,1980-06-06,2011-07-24,55480
149397,Salmi,1985-04-11,2003-01-27,31569
124250,Olivia,1996-08-08,2002-06-19,31354
152526,Aziz,1985-02-09,2008-09-03,53813
119038,Amira,1994-06-17,2004-11-04,43701
122620,Zaim,1997-08-02,2007-10-27,55232
195369,Amin,1989-02-07,2018-03-10,60829
135745,Zara,1985-03-13,2001-04-07,34887
116125,Daniel,1992-02-01,2000-08-15,60689
185360,Imran,1983-10-02,2018-08-22,39971
148854,Eryna,2000-09-09,2022-09-09,34870
140014,Izzati,1995-09-07,2008-01-20,50073
124668,Zainab,1980-12-14,2006-09-01,43641
111639,Izzati,1987-06-12,2006-07-13,39626
131799,Aina,1983-09-02,2011-01-03,52384
187598,Rizal,1985-07-25,2022-06-13,48696
125614,Arif,1985-10-04,2019-08-27,46623
154730,Zulaikha,1982-07-07,2018-08-20,61558
130383,Sofia,1996-01-18,2006-03-27,54523
199562,Farah,1990-01-25,2008-09-02,40456
147157,Zulaikha,1992-07-25,2006-10-13,54261
165368,Aisy,2000-03-18,2008-11-20,55068
162257,Khadijah,1987-06-09,2015-05-05,33916
121528,Haziq,1998-08-23,2014-10-01,61756
165976,Amir,2000-04-17,2016-08-28,56573
162478,Syafiq,1985-10-08,2020-04-01,35626
197635,Zainab,1993-04-18,2013-07-21,39425
165435,Zaim,1998-12-23,2007-04-15,57207
137181,Nur,1994-01-16,2022-06-13,35760
159124,Zainal,1998-01-22,2014-04-04,56623
129975,Aqilah,1982-03-12,2014-03-08,52638
190436,Aminuddin,1983-09-17,2001-06-04,44858
189318,Imran,2000-08-19,2010-12-08,51834
126595,Zaim,1998-06-16,2012-12-19,62165
195998,Afiq,1982-04-25,2007-07-11,48208
124115,Syafiq,1989-11-01,2018-05-15,36049
117587,Nurin,1982-11-20,2011-09-28,48966
111378,Naim,1986-02-18,2001-07-06,59420
136487,Sofea,1999-03-10,2006-07-24,47398
160991,Firdaus,1995-02-23,2015-03-01,45699
160551,Eryna,1990-11-25,2011-11-12,51296
135887,Imran,1998-03-15,2006-10-19,58837
135417,Nurul,1997-09-02,2013-02-14,42525
190061,Harith,2000-09-21,2004-04-11,56283
140811,Amin,2000-03-17,2000-03-05,30909
116389,Alya,1998-04-05,2003-06-22,60688
197061,Ilham,1992-11-19,2009-12-19,60794
191539,Hamid,1984-03-14,2003-01-02,59463
106265,Zainal,1999-10-20,2019-01-21,33847
127789,Imran,1993-11-11,2007-09-14,53946
120845,Hasif,1989-02-06,2016-09-19,36115
173970,Zulaikhah,1999-05-15,2010-06-18,40358
197691,Imran,1993-05-21,2008-12-21,62409
108492,Ezra,2000-07-25,2001-02-05,41484
114740,Ikhwan,1984-07-19,2014-12-04,45360
190329,Nor,1989-08-22,2022-08-17,38345
114511,Arif,1992-03-08,2017-10-12,57461
159910,Emily,1992-10-04,2012-11-26,41369
125887,Diana,1987-03-02,2001-06-03,45460
143730,Hafiz,1989-01-13,2002-03-19,35410
142406,Afiq,1991-07-07,2002-01-20,46785
193346,Hakimi,1993-03-04,2007-05-06,49214
124172,Haikal,1998-10-15,2016-06-27,56184
154976,Salmi,1986-04-08,2020-12-18,42332
113910,Imran,1983-07-26,2014-03-11,60790
115098,Firdaus,1993-05-04,2022-11-23,31666
112586,Haziq,1990-04-15,2018-08-08,42447
155856,Aiman,2000-08-06,2004-06-03,61176
152474,Amira,1997-02-26,2019-02-23,49240
150338,Nadira,1997-10-20,2011-09-22,42661
162828,Wan,1992-05-12,2014-03-21,31885
112126,Azura,1991-08-17,2013-03-24,57563
193899,Marissa,1983-03-05,2017-09-11,48370
135557,Soraya,1982-07-14,2010-07-11,39826
135912,Nor,1989-02-20,2022-08-06,50089
139188,Nurul,1999-10-28,2017-07-11,48053
111348,Emily,2000-11-11,2008-02-10,54915
166533,Wafi,1996-04-12,2016-04-27,54361
164361,Ezra,1983-09-03,2018-02-04,38651
143214,Hasif,1995-12-09,2001-09-18,42882
186273,Abidin,2000-09-02,2004-12-28,49969
132750,Nurul,1998-06-20,2005-01-17,37434
168163,Nurul,1988-06-25,2001-01-08,51471
195274,Rahman,1996-12-21,2021-12-14,43762
102620,Aisha,1995-09-23,2013-09-11,37179
198995,Auni,1988-12-03,2002-02-05,42810
146005,Afiq,1990-03-14,2002-10-17,57758
107482,Razak,1986-02-18,2009-09-19,61059
181034,Zulkifli,1996-09-20,2005-11-23,31527
127503,Izzati,1992-09-06,2004-04-05,48991
153078,Alya,1996-04-19,2006-11-16,57618
148314,Ain,1984-08-13,2013-08-08,60050
125941,Luqman,1984-11-01,2016-09-22,47062
180454,Syahirah,2000-09-13,2019-12-22,50841
130501,Izzat,1990-06-19,2021-04-12,44458
149009,Hasif,1982-07-17,2022-12-14,57854
104971,Ezra,1983-06-25,2016-09-04,45869
118918,Christopher,1987-12-21,2020-05-22,53486
165979,Izzah,1981-06-26,2011-05-05,46903
141633,Afiq,1994-02-10,2016-06-19,30729
192192,Nurul,1994-05-08,2006-08-15,59073
130425,Emily,1987-02-23,2022-04-07,35155
159824,Olivia,1980-07-27,2020-04-20,36511
165087,Fauzi,1993-12-16,2010-10-28,46757
194069,Ezra,1984-10-28,2007-07-21,54567
106048,Irfan,1997-01-03,2003-08-28,53227
119849,Aisha,1999-06-28,2011-07-14,38229
187596,Aisy,1999-01-13,2000-07-17,41472
195229,Syukri,1983-03-24,2018-01-16,53466
101497,Ahmad,1984-11-05,2022-07-17,54318
106748,Adeeb,1983-02-13,2013-04-11,40893
186585,Hakimi,1982-04-20,2017-08-13,31113
173132,Rahim,1992-05-12,2013-01-22,30519
187556,Alya,1989-06-02,2006-12-12,45119
133497,Olivia,1996-10-13,2001-04-09,51933
131020,Elina,1987-08-22,2009-06-05,46306
120883,Rizal,1997-02-21,2016-09-14,37775
192167,Rahman,1991-11-25,2005-07-08,34702
171803,Zaim,1985-09-11,2008-02-24,32269
183102,Luqman,1980-05-27,2019-11-23,40845
154485,Ismadi,2000-04-09,2003-06-18,39923
187238,Nurul,1989-11-11,2016-01-06,31918
199302,Eryna,1981-10-20,2008-01-22,61543
116466,John,1999-09-16,2021-05-27,37668
105550,Alya,1995-03-16,2007-05-04,42370
112797,Zulaikhah,1982-05-14,2022-04-08,49800
129659,Adeeb,1984-05-01,2009-01-15,35516
187765,Arissa,1993-03-23,2012-01-20,33586
123241,Hakimi,1988-10-16,2006-12-24,35789
199881,Hakimi,1989-03-22,2019-12-01,36258
117087,Adnan,1984-08-15,2007-09-14,41851
138384,Diana,2000-10-14,2002-12-15,44979
158415,Nurul,1993-01-01,2004-10-15,50854
138027,Alya,1993-02-04,2022-09-10,55147
106790,Khadijah,1987-07-19,2002-01-21,30038
170410,Kamil,1989-01-27,2022-07-23,46287
184505,Suraya,1986-05-08,2004-08-06,57823
195704,Aisha,1997-09-20,2010-11-26,52166
118839,Luqman,1985-11-07,2006-05-09,54671
132871,Alya,1987-09-26,2012-05-17,56583
113974,Izzati,1985-01-20,2009-06-23,55805
113519,Nurul,1993-02-18,2021-11-02,47587
189246,Nadia,1997-07-16,2013-10-09,46861
110763,Rizal,1998-08-24,2014-11-17,61130
164694,Alyssa,1996-05-17,2000-12-24,57314
174508,Michael,1982-11-24,2020-05-27,58882
139760,Azfar,1984-10-11,2011-02-24,50927
171122,Nurul,1995-12-27,2002-04-21,54877
157905,Naim,1985-04-23,2018-01-06,62365
173909,Afiq,1987-11-22,2011-06-02,62235
118334,Aiman,1988-07-19,2011-04-16,40058
145776,Aina,1980-04-07,2001-10-17,30560
108195,Nurul,1992-03-01,2013-02-14,51482
160729,Amin,1999-04-05,2019-06-26,42692
103740,Wafi,2000-02-09,2002-07-16,46412
181121,Sofia,1995-08-09,2014-01-20,61159
196863,Akmal,1983-05-09,2012-01-13,58070
138417,Adeeb,1992-10-14,2006-11-01,41158
136322,Olivia,1995-08-20,2022-03-09,60579
171137,Ammar,1988-05-06,2015-10-27,34344
139294,Aqilah,1984-06-11,2014-12-16,45006
179813,Arissa,1983-07-17,2009-10-12,43774
128042,Zulkifli,1992-03-28,2005-10-12,44637
108818,Sophia,1994-11-17,2021-08-11,47336
178439,Fikri,1980-01-14,2017-06-19,33453
180618,Ikhwan,1986-03-22,2021-01-15,35898
183710,Nashit,1987-05-12,2021-08-20,57464
116392,Diana,1986-12-11,2007-10-18,46990
159074,Adnan,1988-08-20,2022-12-13,32954
123240,Haziq,2000-12-11,2008-01-06,36228
161361,Haziq,1988-12-08,2009-03-17,52467
108359,Afif,1988-07-16,2004-09-05,41203
193410,Arissa,1984-10-18,2003-06-02,50146
116248,Zulaikha,1994-06-08,2002-10-20,57378
161779,Zulaikhah,1984-05-16,2004-09-04,41493
109746,Zara,1991-11-04,2013-09-13,45338
105717,Amira,1989-10-11,2006-01-18,34455
122717,Adnan,1980-03-18,2013-06-21,59186
113257,Nurul,1998-01-12,2017-11-02,56147
181624,Sofia,1985-10-02,2000-05-09,45140
111424,Daniel,1990-04-19,2015-01-11,55487
110445,Liyana,1983-12-12,2013-09-13,35453
100767,Qistina,1983-02-19,2012-05-19,40819
177136,Rayyan,1993-05-27,2001-09-01,51255
138029,Siti,1996-05-08,2015-03-17,35765
121471,Zainab,2000-03-15,2014-05-14,36931
175677,Aisha,1998-07-23,2017-09-10,60178
109474,Nur,1998-09-01,2011-04-15,61889
194653,Fatimah,1985-04-26,2000-02-11,39233
144355,Ammar,1980-01-20,2012-10-01,52366
171488,Aminuddin,1985-05-06,2020-03-15,57899
153905,Imran,2000-06-06,2000-09-13,53352
150189,Zainab,1989-10-24,2013-09-25,31028
183606,John,1981-06-28,2021-01-20,32623
104138,Emma,1991-06-14,2011-03-09,32426
144228,Lutfi,1990-11-15,2020-01-04,49711
118228,Ismadi,2000-05-10,2014-05-07,44821
131011,Adeeb,1984-05-26,2013-12-08,30005
113620,Nurul,1987-10-04,2004-10-28,52120
139040,Rizal,1985-06-09,2004-03-09,38936
134710,Emily,1998-04-25,2019-12-19,60711
186699,Kamil,1981-11-16,2016-03-10,38771
104927,Nurul,1999-08-23,2019-05-21,43766
154443,Harith,1997-10-24,2004-01-05,37309
120692,Alyssa,1982-03-13,2013-03-23,61740
179222,Imran,1980-02-11,2016-05-17,58747
192314,Izzati,1994-07-25,2008-10-13,52318
120575,Afiq,1993-01-25,2019-08-13,56993
155924,Fatin,1982-05-15,2017-02-06,41963
191165,Lina,1988-05-10,2021-10-08,56564
197196,Zara,1994-08-14,2021-05-16,56818
107376,Ashraf,1997-06-03,2007-02-15,47584
186313,Zara,1980-11-05,2020-07-06,42205
106567,Ili,1994-09-20,2014-10-01,36990
140526,Zainab,1996-08-20,2007-01-28,58135
168838,Zulaikha,1997-03-24,2007-08-09,30038
106406,Zaim,1999-10-10,2021-10-02,62087
173908,Arifin,1982-10-25,2016-10-23,36209
183630,Haikal,1996-08-22,2020-07-11,44225
101368,Nur,1998-08-18,2014-09-23,31575
154871,Soraya,2000-03-09,2006-02-20,30018
126609,Ikhwan,1994-05-14,2011-06-03,51531
141670,Amira,1981-04-28,2003-12-11,60892
158317,Khadijah,1981-06-14,2004-08-16,53944
170663,Auni,1992-05-12,2007-09-10,43632
126996,Hadi,1981-11-07,2013-03-12,36676
148456,Ahmad,1983-06-27,2013-09-16,38546
172438,Marissa,1987-12-12,2003-05-24,33983
102439,Rifqi,1985-01-22,2017-12-27,36689
179274,Ikhwan,2000-02-03,2017-03-25,53225
133897,Afiq,1988-12-12,2019-07-10,56251
173763,Aisha,1989-01-12,2009-05-16,35995
187239,Sofia,1991-01-06,2005-02-26,41116
110802,Rifqi,1997-03-24,2003-06-09,58404
181998,Izzah,1994-09-28,2013-11-20,39175
113070,Sofea,1985-05-28,2019-10-16,35207
153674,Nor,1987-07-15,2001-05-11,50640
176844,Izzat,1993-05-06,2001-01-14,30944
167846,Hadi,1986-01-22,2020-11-01,49884
168217,Aminuddin,2000-09-19,2015-08-22,34209
107304,Siti,1990-12-10,2007-04-04,60014
172814,Fikri,1987-08-11,2006-01-15,30430
127501,Luqman,1983-05-07,2008-04-14,49115
124184,Ili,1990-09-01,2005-03-17,45840
152830,Nadia,1996-01-12,2006-01-06,32895
167932,Olivia,1989-10-19,2004-07-12,55492
164854,Ezra,1983-12-14,2014-06-23,32056
102222,Aqilah,1980-07-26,2012-05-02,41275
105023,Luqman,1983-01-07,2002-10-02,34473
163954,Aiman,1980-03-04,2021-07-04,40360
188401,Zara,1982-02-17,2008-06-02,56078
169701,Nurul,1991-12-07,2005-05-13,62243
100183,Suraya,1998-04-16,2015-11-24,60799
184887,Aida,1996-02-12,2016-07-23,42209
110840,Syukri,1987-03-13,2014-03-28,46769
178059,Amin,1980-02-04,2002-02-19,37719
154197,Syed,1998-11-23,2017-10-03,49976
194252,Fadhilah,1986-07-14,2001-10-12,36463
129188,Matthew,1986-04-09,2006-08-20,42129
186482,Fadhilah,1991-02-07,2021-07-07,35038
192177,Aqil,1994-12-13,2006-10-12,54805
149821,Imran,1997-12-26,2003-10-17,61798
135949,Ilham,1999-08-16,2001-01-03,37547
130084,Aisha,1995-12-04,2007-07-13,58638
139217,Sofia,1994-05-26,2012-10-20,58756
137673,Nurul,1985-04-26,2003-01-08,58759
129431,Afiq,1998-06-13,2000-11-18,48594
186796,Fatimah,1990-04-13,2021-09-08,31732
129389,Izzah,1997-08-26,2011-11-16,46106
199420,Aisyah,1985-05-19,2001-07-08,34303
166360,Abidin,1982-03-27,2017-07-24,37090
145597,Izzati,1986-10-14,2003-04-13,33854
169994,Ashraf,1993-10-13,2005-02-26,40321
128146,Azfar,1992-08-28,2004-10-24,50477
172885,Ain,1992-01-06,2011-12-20,49233
198467,Hadi,1985-04-10,2019-04-22,53639
118468,Salmi,1984-07-02,2013-03-02,35320
153608,Matthew,1991-07-24,2012-01-17,52255
198812,Nurul,1981-07-26,2004-03-20,38646
160023,Hayati,1984-10-23,2016-01-07,45815
134168,Farah,1988-10-10,2004-07-23,48180
157271,Nor,1982-03-08,2009-03-27,31636
182486,Dayana,1996-01-20,2020-09-17,49407
165406,Nurul,1989-08-04,2010-02-22,47927
174483,Emma,1987-10-08,2006-08-06,54190
100217,Ikhwan,1989-05-09,2022-08-09,52856
128427,Nurul,1991-03-23,2007-01-11,31592
128445,Hakim,1982-02-13,2010-08-07,39064
119594,Aisy,1981-06-02,2000-07-06,38597
161314,Lutfi,1984-07-05,2016-05-08,45872
190283,Ismadi,1988-12-18,2007-04-19,59247
192564,Afif,1987-09-05,2018-07-11,35743
137346,Danial,1986-10-13,2002-08-07,38214
117539,Ilham,1997-11-18,2016-04-14,31214
184112,Haikal,2000-09-11,2013-09-10,32792
106026,Wan,1991-12-07,2011-01-16,38729
100145,Aina,2000-12-12,2009-04-03,43321
148190,Haziq,2000-03-03,2000-06-01,38554
186399,Akmal,1997-06-17,2009-01-16,51752
133739,Rahman,1998-07-28,2004-08-09,45673
111287,Abidin,1987-10-12,2021-08-26,56328
126066,Ilham,1997-01-21,2017-12-21,55472
134568,Hasif,1993-04-22,2002-11-22,55685
195799,Nureen,1991-10-04,2008-12-01,30118
113039,Hadi,1987-11-02,2016-09-25,61479
117245,Zainal,1992-07-27,2013-09-16,51491
155971,Haziq,1983-10-20,2018-12-11,48962
179803,Kamil,1993-12-12,2018-06-17,36191
125192,Zaim,1986-07-21,2016-01-14,45754
106125,Luqman,1992-07-28,2008-07-04,54139
180859,Hasif,1982-11-03,2001-09-14,35505
131588,Hakim,1992-07-23,2021-08-19,47955
135269,Danial,1998-03-26,2001-12-26,38068
181453,Afiq,1983-12-18,2018-04-22,57813
131198,Qistina,1985-07-02,2001-09-28,39222
119421,Michael,1985-12-15,2012-11-24,39643
188413,Nurul,1989-01-10,2012-11-16,41149
134103,Azfar,1988-06-09,2003-06-20,46562
121078,Elina,1999-02-01,2011-05-16,42914
141257,Zaim,1989-07-02,2021-02-04,32858
152765,Olivia,1985-07-18,2001-09-27,55174
143133,Nurul,1980-04-19,2021-02-23,58709
199285,Akmal,1995-11-26,2000-12-11,50804
187569,Hadi,1992-02-02,2012-03-15,59666
163435,Nadia,1998-07-11,2001-07-18,39725
133084,Emily,1987-10-09,2021-09-04,43030
137376,Zainab,1991-05-05,2002-09-13,53734
179132,Eryna,1981-03-24,2004-07-12,40801
133363,Azura,1997-11-20,2006-08-02,40338
146781,Diana,1988-04-22,2015-10-10,32641
166995,Afiq,1984-07-09,2022-05-04,33987
100114,Aida,1985-05-01,2010-09-16,55131
166047,Azura,1998-12-04,2007-11-07,61216
176467,Fikri,1997-10-15,2017-01-11,43047
183911,Fikri,1997-09-28,2000-03-21,31221
143068,Michael,1989-02-19,2004-01-25,57689
176540,Wafi,1988-01-08,2022-01-18,49442
134468,Emma,1989-11-05,2017-01-19,33068
100257,Nurul,1981-11-02,2004-09-04,40002
105060,Michael,1990-05-14,2002-09-02,52140
167727,Marissa,1980-04-11,2013-03-07,55056
156355,Nurul,1985-10-19,2001-04-21,50554
161424,Fikri,1990-03-22,2014-12-03,42028
182061,Maisarah,1997-08-17,2022-10-27,56843
148317,Luqman,1983-04-21,2021-05-19,45254
146046,Auni,1999-10-27,2019-06-22,52523
183303,Luqman,1986-04-10,2017-12-20,58919
198211,Elina,1981-02-15,2006-05-14,47775
110139,Rahman,1990-06-13,2004-11-17,44850
150144,Imran,1999-07-27,2016-08-12,42731
180003,Ilham,1989-07-24,2006-01-02,52441
192340,Ahmad,1990-11-02,2001-12-09,37585
155418,Nureen,1995-12-22,2000-03-11,35522
181800,Arifin,1986-10-15,2015-07-18,35599
149822,Hakimi,2000-05-09,2018-05-08,34253
175411,Adeeb,1983-04-20,2002-10-18,42735
146103,Maisarah,1991-02-25,2005-09-16,44887
163048,Izzat,1981-03-12,2014-02-11,43271
154060,Zainab,1983-10-12,2001-08-27,61668
198818,Firdaus,1985-03-05,2011-06-02,36902
156762,Zulkifli,1991-01-16,2016-02-04,35220
169627,Izzati,1997-10-28,2001-05-16,47983
141209,Haikal,1998-11-10,2020-02-19,48943
170812,Haziq,1982-07-15,2001-10-20,49481
111984,Diana,1993-12-22,2022-07-15,41185
176481,Naim,1981-10-06,2019-11-14,56749
123342,Nadira,1994-05-17,2009-02-07,58373
135491,Nurul,1989-11-18,2004-07-26,31767
116768,Ismail,1986-03-12,2003-12-12,60839
152360,Lina,1984-03-17,2006-10-06,46882
129707,Luqman,1985-10-08,2009-03-11,47558
139569,Qistina,1985-01-17,2005-05-02,58474
161414,Rayyan,1984-03-19,2013-04-17,54457
164906,Zainal,1987-06-14,2008-02-10,34597
122966,Izzah,1992-12-13,2017-07-16,47303
131938,Elina,1993-09-19,2012-08-07,51451
130595,Eryna,1986-09-11,2019-05-28,50807
185324,Auni,1995-10-14,2008-05-02,62201
146699,Aisyah,1989-06-26,2001-10-05,56179
